name,module_name,module_type,value,updated_at
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",482855,"2014-12-05 23:24:40"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",480582,"2014-12-05 23:24:40"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",479388,"2014-12-02 22:13:11"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",479388,"2014-11-27 13:53:01"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",479388,"2014-11-28 08:52:25"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",478410,"2014-11-26 15:57:29"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",478119,"2014-11-25 17:35:56"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",478109,"2014-11-21 17:59:15"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",477978,"2014-11-20 14:14:49"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",474791,"2014-11-18 18:25:59"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",474769,"2014-11-14 11:37:05"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",473780,"2014-11-13 10:32:38"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",473544,"2014-11-11 17:34:06"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",473080,"2014-11-09 08:53:02"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",472030,"2014-11-06 21:56:02"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",472030,"2014-11-07 12:50:11"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",471909,"2014-11-05 17:59:46"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",471693,"2014-10-31 13:47:54"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",471693,"2014-10-30 17:45:47"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",470012,"2014-10-28 10:17:37"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",469814,"2014-10-27 09:13:47"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",469461,"2014-10-23 17:21:37"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",469299,"2014-10-22 10:02:19"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",468067,"2014-10-16 20:01:41"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",467286,"2014-10-15 17:54:39"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",465084,"2014-10-14 16:41:35"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",464775,"2014-10-10 20:28:47"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",463060,"2014-10-08 11:48:05"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",460914,"2014-10-07 08:53:54"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",460812,"2014-10-03 19:59:43"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",460812,"2014-10-02 11:33:31"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",460147,"2014-10-01 15:57:35"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",458403,"2014-09-30 12:48:06"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",458302,"2014-09-26 18:15:26"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",457447,"2014-09-25 17:24:37"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",453582,"2014-09-23 19:04:14"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",453474,"2014-09-19 15:42:02"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",452367,"2014-09-18 15:48:02"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",453593,"2014-09-16 14:59:46"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",452833,"2014-09-12 21:11:18"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",452687,"2014-09-11 14:23:32"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",452201,"2014-09-09 14:20:55"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",452052,"2014-09-05 20:21:36"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",451872,"2014-09-05 09:56:15"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",451090,"2014-09-03 17:58:16"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",450795,"2014-09-02 18:57:39"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",450305,"2014-08-31 15:34:39"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",450215,"2014-08-29 18:49:27"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",448718,"2014-08-27 16:46:17"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",448793,"2014-08-26 20:23:51"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",448194,"2014-08-22 12:31:40"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",448003,"2014-08-22 10:06:49"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",447368,"2014-08-21 12:06:10"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",447030,"2014-08-19 18:30:50"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",446310,"2014-08-15 12:48:45"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",443093,"2014-08-15 12:48:45"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",442663,"2014-08-14 15:06:52"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",441726,"2014-08-12 18:21:28"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",440727,"2014-08-08 18:18:38"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",439587,"2014-08-07 11:41:50"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",437278,"2014-08-05 13:43:11"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",435710,"2014-08-04 09:38:52"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",435439,"2014-08-01 23:07:23"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",435258,"2014-08-01 23:07:23"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",433766,"2014-07-31 15:30:30"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",431677,"2014-07-29 19:02:06"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",428971,"2014-07-25 16:42:22"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",412237,"2014-07-24 17:11:48"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",401196,"2014-07-14 09:47:39"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",385172,"2014-06-18 11:58:30"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",410321,"2014-07-21 11:18:30"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",365150,"2014-05-29 13:31:55"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",401739,"2014-07-04 10:25:34"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",389264,"2014-06-22 09:11:48"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",389531,"2014-06-25 07:42:07"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",405629,"2014-07-17 16:26:44"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",400417,"2014-07-09 18:01:20"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",379148,"2014-06-12 15:23:37"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",397766,"2014-07-04 10:25:34"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",399701,"2014-07-07 16:07:22"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",385800,"2014-06-16 14:51:54"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",366420,"2014-05-30 10:22:06"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",378016,"2014-06-06 13:17:46"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",386069,"2014-06-19 15:26:28"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",400676,"2014-06-27 11:57:50"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",387839,"2014-06-20 14:50:11"
southsudan,"Refugees from South Sudan in neighbouring countries: Post 15 Dec 2013","Total Population & Demogrpahy",367676,"2014-06-05 15:22:03"
southsudan,"Refugees from South Sudan in neighbouring countries: Pre 15 Dec 2013","Total Population & Demogrpahy",131464,"2015-02-27 12:28:52"
southsudan,"Refugees from South Sudan in neighbouring countries: Pre 15 Dec 2013","Total Population & Demogrpahy",131640,"2015-02-20 11:13:56"
southsudan,"Refugees from South Sudan in neighbouring countries: Pre 15 Dec 2013","Total Population & Demogrpahy",130030,"2014-07-28 16:17:40"
southsudan,"Refugees from South Sudan in neighbouring countries: Pre 15 Dec 2013","Total Population & Demogrpahy",130030,"2014-07-28 18:17:25"
southsudan,"Refugees from South Sudan in neighbouring countries: Pre 15 Dec 2013","Total Population & Demogrpahy",131567,"2015-02-06 11:23:24"
